Temperature_LivingRoom,Humidity_LivingRoom,Temperature_Kitchen,Humidity_Kitchen,Temperature_Bedroom,Humidity_Bedroom,Outdoor_Temperature,Outdoor_Humidity,Windspeed,Light_Intensity,Energy_Consumption,Timestamp
20.23,27.57,0.28,57.02,38.75,89.87,4.07,4.32,88.59,12.66,245.32,2004-05-20 02:00:00
0.22,17.89,82.39,80.27,34.01,66.8,50.72,90.47,5.64,81.32,348.6,2004-05-20 03:00:00
17.06,39.16,19.2,70.26,67.83,54.79,69.82,63.96,77.64,23.94,362.78,2004-05-20 04:00:00
42.89,15.16,42.96,70.17,69.14,70.94,30.88,66.22,36.75,94.45,352.29,2004-05-20 05:00:00
34.34,60.3,75.01,90.64,43.79,36.05,43.0,32.37,65.39,93.27,374.02,2004-05-20 06:00:00
12.61,56.09,89.76,10.01,49.39,86.52,90.05,51.44,2.5,10.56,346.98,2004-05-20 07:00:00
58.67,12.39,14.94,77.21,75.07,84.28,10.57,19.81,83.3,72.11,318.15,2004-05-20 08:00:00
80.6,98.97,86.44,52.05,31.08,56.97,63.86,33.53,77.09,9.28,372.8,2004-05-20 09:00:00
77.94,3.2,49.8,86.14,8.65,51.77,15.94,89.48,83.23,93.39,309.74,2004-05-20 10:00:00
87.5,73.66,18.49,30.25,49.69,58.89,78.22,22.7,12.83,48.26,320.71,2004-05-20 11:00:00
15.78,69.37,57.56,74.11,6.34,96.47,0.0,32.54,67.96,4.51,293.22,2004-05-20 12:00:00
8.33,7.67,58.15,89.59,55.54,60.36,34.6,1.87,2.16,88.83,303.17,2004-05-20 13:00:00
10.26,99.98,16.44,67.46,94.9,36.23,73.44,35.09,30.49,20.18,349.5,2004-05-20 14:00:00
82.09,25.74,28.32,99.9,32.73,42.28,99.01,36.93,36.62,82.77,365.77,2004-05-20 15:00:00
31.19,23.38,42.32,70.06,4.32,37.39,34.62,24.48,65.43,29.0,237.59,2004-05-20 16:00:00
60.67,50.43,21.72,26.66,17.06,5.66,61.92,67.28,16.6,61.54,209.12,2004-05-20 17:00:00
98.21,7.44,49.04,73.3,4.6,77.83,97.95,8.85,82.22,37.86,366.24,2004-05-20 18:00:00
14.41,49.32,7.15,52.21,1.94,72.86,48.8,45.89,19.62,36.13,241.4,2004-05-20 19:00:00
18.19,73.54,19.9,61.68,27.96,65.7,54.05,42.34,67.3,41.57,307.67,2004-05-20 20:00:00
82.14,72.96,54.06,87.71,82.89,53.18,6.84,56.6,35.53,54.01,348.47,2004-05-20 21:00:00
64.71,64.48,67.35,67.93,10.93,19.17,63.05,40.82,76.29,12.49,299.56,2004-05-20 22:00:00
19.15,55.85,50.07,26.64,40.83,3.5,3.7,9.49,57.68,86.37,228.27,2004-05-20 23:00:00
26.02,3.39,70.86,85.54,13.82,38.57,15.87,10.64,64.82,96.75,273.59,2004-05-21 00:00:00
67.82,98.48,43.44,89.79,20.51,11.79,70.25,37.14,31.77,67.13,320.55,2004-05-21 01:00:00
33.35,57.26,29.95,78.38,31.24,53.5,2.32,79.17,62.03,19.22,270.35,2004-05-21 02:00:00
21.54,26.25,57.65,54.83,27.39,69.41,88.9,4.35,41.72,59.35,335.29,2004-05-21 03:00:00
58.64,1.95,21.06,6.18,56.9,64.54,15.97,33.3,32.98,81.98,223.1,2004-05-21 04:00:00
19.47,54.83,78.29,82.96,66.66,29.95,82.3,74.22,70.45,6.73,378.16,2004-05-21 05:00:00
4.33,69.54,94.48,77.37,83.15,54.5,30.46,67.77,71.2,67.54,416.19,2004-05-21 06:00:00
94.67,36.72,3.97,90.84,16.05,69.73,87.32,31.01,83.04,33.21,348.48,2004-05-21 07:00:00
79.43,6.98,65.52,67.71,49.14,68.71,92.32,73.39,96.13,44.86,418.78,2004-05-21 08:00:00
52.83,26.37,98.56,5.51,35.86,29.77,38.65,91.77,36.8,91.7,305.02,2004-05-21 09:00:00
42.33,85.48,52.18,31.14,44.93,42.44,25.99,28.96,18.65,33.6,255.54,2004-05-21 10:00:00
62.44,38.66,71.23,98.7,37.71,46.26,16.41,39.22,72.68,21.74,300.97,2004-05-21 11:00:00
18.21,37.64,81.86,62.37,95.76,90.45,15.11,4.26,39.91,52.21,368.97,2004-05-21 12:00:00
51.56,13.41,12.48,4.69,85.09,94.77,11.57,21.31,8.99,87.75,261.7,2004-05-21 13:00:00
95.87,26.18,30.36,36.27,50.25,68.25,50.44,95.1,9.99,79.86,335.22,2004-05-21 14:00:00
33.45,37.75,70.88,92.94,71.62,77.59,75.08,32.1,75.69,78.45,444.78,2004-05-21 15:00:00
53.34,53.68,75.97,81.7,33.72,80.16,81.42,23.41,71.7,18.65,407.48,2004-05-21 16:00:00
9.3,57.45,90.87,3.55,82.65,50.65,86.09,84.35,87.53,76.89,436.66,2004-05-21 17:00:00
84.3,17.6,30.39,24.25,74.24,15.36,18.22,87.9,70.59,87.54,251.0,2004-05-21 18:00:00
13.94,39.9,28.32,0.97,28.45,37.96,9.22,56.65,38.32,4.65,165.81,2004-05-21 19:00:00
70.4,72.93,83.45,48.55,96.87,91.41,55.14,44.5,0.3,71.1,422.08,2004-05-21 20:00:00
56.5,93.75,59.42,99.29,85.38,95.36,32.77,14.93,79.69,78.62,470.71,2004-05-21 21:00:00
21.14,76.47,58.2,10.95,50.18,93.11,50.65,78.87,2.89,72.81,362.25,2004-05-21 22:00:00
94.68,49.95,33.77,64.67,91.63,17.68,40.37,15.63,49.67,54.04,298.1,2004-05-21 23:00:00
94.42,41.25,56.7,88.53,32.14,67.42,75.72,33.05,16.43,50.29,362.97,2004-05-22 00:00:00
35.68,26.65,97.34,50.22,85.65,19.53,93.94,79.44,80.87,38.98,429.97,2004-05-22 01:00:00
48.56,59.34,78.98,84.91,7.8,90.41,93.75,59.29,18.68,81.84,432.36,2004-05-22 02:00:00
54.86,81.72,81.48,8.67,60.7,48.31,94.61,29.66,20.6,89.71,379.78,2004-05-22 03:00:00
14.87,68.65,30.0,56.78,61.62,41.74,97.5,13.18,39.14,43.04,346.78,2004-05-22 04:00:00
63.1,40.73,9.7,94.74,41.61,34.27,44.67,21.66,10.02,14.86,236.95,2004-05-22 05:00:00
16.67,19.77,42.0,62.39,62.89,0.01,92.1,82.28,96.39,36.0,330.02,2004-05-22 06:00:00
66.48,16.8,81.7,16.14,32.6,49.08,59.45,55.96,10.21,42.17,285.75,2004-05-22 07:00:00
92.29,87.24,59.08,57.23,11.17,20.03,25.26,48.82,73.14,46.07,280.55,2004-05-22 08:00:00
12.61,43.93,16.26,75.11,16.65,48.25,69.34,22.82,7.6,56.33,274.77,2004-05-22 09:00:00
5.42,58.78,75.35,32.93,48.83,92.88,47.11,99.66,15.7,70.89,378.21,2004-05-22 10:00:00
65.26,87.23,9.24,28.02,13.22,93.31,42.66,91.01,29.44,12.64,296.85,2004-05-22 11:00:00
29.65,59.72,84.52,38.54,91.48,24.42,69.35,73.57,27.4,2.7,354.6,2004-05-22 12:00:00
36.52,4.52,90.08,95.35,73.54,72.67,24.09,7.39,80.21,55.92,395.26,2004-05-22 13:00:00
68.16,77.96,40.94,14.45,79.5,45.38,82.69,43.77,21.7,17.1,327.01,2004-05-22 14:00:00
74.39,57.49,40.46,49.21,54.96,23.94,37.82,29.24,38.84,50.06,272.12,2004-05-22 15:00:00
17.34,39.35,38.55,28.6,99.85,7.36,64.3,17.44,83.95,91.42,323.11,2004-05-22 16:00:00
40.15,82.35,24.99,14.01,31.59,34.17,39.74,37.3,41.11,71.0,255.31,2004-05-22 17:00:00
24.56,1.86,48.97,44.83,6.01,13.38,50.99,23.48,87.76,17.33,207.14,2004-05-22 18:00:00
2.01,44.76,98.62,63.39,35.4,1.69,48.49,20.65,64.78,58.3,307.55,2004-05-22 19:00:00
26.52,6.89,75.5,58.55,84.21,25.98,65.29,11.87,29.18,65.65,315.54,2004-05-22 20:00:00
82.56,32.09,79.89,67.78,34.87,87.64,50.92,64.82,49.56,45.27,383.02,2004-05-22 21:00:00
84.8,29.47,3.66,87.98,82.5,36.66,18.55,67.55,7.88,42.38,269.41,2004-05-22 22:00:00
8.59,59.79,2.72,62.92,67.32,48.71,17.5,10.14,31.33,46.52,253.59,2004-05-22 23:00:00
64.22,0.13,71.11,71.27,44.45,34.34,84.23,78.46,98.33,37.19,352.09,2004-05-23 00:00:00
90.68,8.74,41.15,46.54,44.09,62.51,17.02,86.65,55.18,90.42,299.59,2004-05-23 01:00:00
0.26,63.0,41.25,50.51,74.38,22.72,20.49,70.3,52.14,23.36,293.75,2004-05-23 02:00:00
48.4,45.96,69.14,0.27,58.68,60.57,74.55,88.92,44.02,34.25,338.23,2004-05-23 03:00:00
10.23,33.68,6.85,80.28,80.7,41.72,25.96,11.8,85.12,87.75,310.24,2004-05-23 04:00:00
26.63,62.18,25.87,22.51,2.12,57.72,14.99,1.24,10.49,31.38,165.92,2004-05-23 05:00:00
66.92,20.26,88.76,28.85,33.12,21.8,25.38,7.41,29.48,85.96,232.18,2004-05-23 06:00:00
68.84,87.53,10.49,45.56,22.93,72.12,97.02,81.54,3.53,31.67,328.94,2004-05-23 07:00:00
2.86,4.02,7.95,27.63,30.42,40.05,40.49,77.14,14.14,15.77,176.25,2004-05-23 08:00:00
62.66,57.17,15.4,85.23,32.91,36.7,42.05,32.27,55.75,38.86,287.32,2004-05-23 09:00:00
25.94,90.45,30.84,69.85,34.72,43.52,23.59,75.23,73.72,2.22,294.7,2004-05-23 10:00:00
6.02,92.24,88.88,50.61,49.34,81.24,13.85,65.37,47.6,74.33,395.19,2004-05-23 11:00:00
3.01,59.27,55.67,84.08,67.68,88.02,88.73,40.82,13.74,63.03,431.68,2004-05-23 12:00:00
87.37,7.5,55.79,11.5,2.7,67.96,68.18,60.07,85.92,8.09,264.83,2004-05-23 13:00:00
10.53,86.45,50.33,27.31,73.82,89.44,68.96,79.19,28.25,28.88,367.36,2004-05-23 14:00:00
86.41,61.49,23.42,52.42,68.59,21.85,65.49,4.21,30.37,67.4,313.15,2004-05-23 15:00:00
14.93,22.22,87.91,67.43,49.89,21.09,34.14,57.43,15.53,48.17,293.23,2004-05-23 16:00:00
40.9,47.67,10.56,10.65,96.41,97.94,42.62,78.9,65.58,11.69,330.73,2004-05-23 17:00:00
29.67,31.37,59.58,58.0,92.35,79.0,85.68,89.12,80.13,33.29,459.05,2004-05-23 18:00:00
21.5,57.18,68.96,38.66,84.83,96.06,56.94,45.66,84.29,2.43,404.49,2004-05-23 19:00:00
12.9,84.57,73.2,41.61,88.89,35.15,63.38,63.43,18.43,28.49,360.9,2004-05-23 20:00:00
91.6,18.34,17.36,47.96,9.22,89.46,10.01,61.66,33.98,80.43,275.88,2004-05-23 21:00:00
58.98,38.83,98.39,6.62,57.78,98.96,69.1,73.98,3.21,2.14,363.16,2004-05-23 22:00:00
3.61,99.17,97.95,33.45,29.1,14.6,32.91,37.01,74.83,86.63,344.03,2004-05-23 23:00:00
74.67,64.65,76.59,73.85,47.57,33.59,28.28,67.94,95.93,58.11,380.9,2004-05-24 00:00:00
91.25,1.42,79.45,85.36,63.1,93.41,58.99,24.05,21.57,55.58,383.39,2004-05-24 01:00:00
90.65,7.24,60.44,76.98,11.54,11.68,36.61,27.39,19.83,19.87,199.65,2004-05-24 02:00:00
13.07,61.09,68.81,70.29,53.24,95.29,88.05,95.76,38.88,87.78,483.23,2004-05-24 03:00:00
76.29,34.0,10.66,68.26,13.65,29.38,50.04,67.99,92.62,59.32,288.57,2004-05-24 04:00:00
67.14,31.0,68.73,43.78,85.69,39.25,46.83,43.26,81.11,95.37,376.42,2004-05-24 05:00:00
32.73,47.5,70.59,89.54,49.37,10.89,36.87,55.04,41.75,18.66,301.33,2004-05-24 06:00:00
3.7,68.74,99.27,91.92,68.33,84.15,25.57,62.24,6.06,70.72,416.07,2004-05-24 07:00:00
96.99,86.08,53.44,78.87,94.39,21.6,79.33,26.98,87.69,9.84,393.71,2004-05-24 08:00:00
17.82,72.06,17.48,15.81,55.55,83.5,26.85,84.11,80.8,57.91,321.29,2004-05-24 09:00:00
64.66,4.04,36.71,26.34,15.0,38.97,35.49,72.89,59.81,91.31,261.59,2004-05-24 10:00:00
14.54,5.97,53.46,0.1,78.77,50.6,48.81,36.25,37.5,43.11,291.2,2004-05-24 11:00:00
1.6,8.35,50.5,15.01,77.88,27.45,9.79,23.52,35.71,3.53,184.9,2004-05-24 12:00:00
14.17,32.38,31.05,80.04,84.33,19.34,12.39,63.42,80.46,96.37,326.81,2004-05-24 13:00:00
0.68,41.37,73.4,82.86,6.23,68.06,28.89,7.46,48.91,15.82,283.32,2004-05-24 14:00:00
73.7,74.13,84.21,37.76,1.33,25.97,46.78,69.4,38.2,53.6,297.3,2004-05-24 15:00:00
52.43,16.5,62.3,43.93,80.79,69.06,11.15,48.88,70.25,8.7,296.69,2004-05-24 16:00:00
79.25,22.2,50.31,94.06,57.13,42.41,0.68,13.34,57.87,49.38,279.56,2004-05-24 17:00:00
36.38,92.32,33.25,53.72,56.87,52.75,47.76,33.71,90.88,45.08,344.13,2004-05-24 18:00:00
52.84,65.65,6.77,78.13,51.25,65.72,77.2,87.41,39.22,81.14,386.82,2004-05-24 19:00:00
25.88,66.03,10.27,2.0,9.58,31.94,3.11,63.05,31.65,73.64,174.29,2004-05-24 20:00:00
4.59,21.67,40.8,38.27,13.1,99.41,28.44,72.1,22.0,87.79,313.79,2004-05-24 21:00:00
38.78,90.09,34.18,0.86,51.7,52.48,11.98,23.5,78.35,3.68,235.41,2004-05-24 22:00:00
48.95,53.04,68.87,3.75,58.56,0.31,26.52,49.97,91.13,12.66,245.52,2004-05-24 23:00:00
16.93,66.93,37.49,62.34,99.75,98.69,35.37,50.39,90.47,9.22,423.9,2004-05-25 00:00:00
45.23,37.76,29.49,99.42,73.35,38.87,82.9,48.97,87.28,26.64,384.13,2004-05-25 01:00:00
22.36,24.73,53.85,29.13,14.71,99.46,90.04,63.5,89.15,93.55,376.81,2004-05-25 02:00:00
67.61,51.87,88.2,56.78,12.68,36.69,44.59,93.54,65.92,87.53,339.27,2004-05-25 03:00:00
75.76,30.99,71.87,19.53,40.81,80.61,61.19,82.54,25.47,74.97,356.49,2004-05-25 04:00:00
20.23,54.53,43.35,55.65,13.55,36.12,66.69,55.85,54.9,51.08,296.5,2004-05-25 05:00:00
94.39,93.46,36.01,35.19,55.49,9.56,30.3,23.09,22.34,63.85,250.26,2004-05-25 06:00:00
38.44,17.12,88.76,87.41,86.25,39.07,5.7,10.67,27.6,22.0,317.02,2004-05-25 07:00:00
87.4,98.64,81.67,72.98,58.86,76.99,94.7,60.13,15.46,16.39,447.29,2004-05-25 08:00:00
58.39,33.35,91.02,61.16,67.65,0.58,49.88,43.12,70.59,38.26,327.04,2004-05-25 09:00:00
97.66,67.02,65.99,91.93,99.52,19.78,81.05,16.23,45.7,10.02,392.95,2004-05-25 10:00:00
62.34,46.85,62.87,67.8,61.94,29.4,83.7,55.17,48.99,98.71,388.59,2004-05-25 11:00:00
28.35,52.8,68.23,12.52,35.42,80.17,23.68,49.33,63.06,67.12,318.93,2004-05-25 12:00:00
72.83,86.6,39.29,70.66,73.22,30.03,96.82,86.52,28.99,67.51,403.79,2004-05-25 13:00:00
71.78,43.15,86.37,69.02,65.82,22.08,40.78,43.39,73.37,61.84,354.9,2004-05-25 14:00:00
8.59,30.77,47.3,73.67,74.36,49.05,11.69,29.29,25.47,78.1,294.5,2004-05-25 15:00:00
18.0,46.49,67.07,96.48,99.92,95.29,71.82,74.64,75.92,86.26,503.6,2004-05-25 16:00:00
95.18,44.57,41.65,46.05,65.98,77.54,87.05,45.62,36.34,98.34,402.38,2004-05-25 17:00:00
23.19,22.2,71.54,17.97,39.94,29.24,16.87,57.97,37.35,46.22,227.68,2004-05-25 18:00:00
19.59,76.79,31.47,34.27,25.22,43.44,46.36,52.97,96.76,90.47,316.33,2004-05-25 19:00:00
60.94,3.89,61.23,8.97,71.03,39.01,83.77,94.25,41.71,46.06,325.63,2004-05-25 20:00:00
59.01,19.71,92.73,43.3,16.68,76.27,21.92,14.35,56.29,67.15,286.82,2004-05-25 21:00:00
56.96,65.65,11.55,47.6,35.7,97.34,4.96,29.83,94.19,98.35,299.36,2004-05-25 22:00:00
82.49,7.6,56.14,40.01,80.65,5.5,19.71,48.92,15.76,69.27,214.48,2004-05-25 23:00:00
82.08,70.45,44.03,87.84,13.77,26.03,48.95,6.13,9.57,39.74,260.7,2004-05-26 00:00:00
94.39,90.84,46.6,14.22,17.81,37.75,21.01,8.3,67.38,58.14,251.78,2004-05-26 01:00:00
29.13,77.89,77.59,49.1,9.65,91.85,66.87,24.71,61.05,40.5,375.08,2004-05-26 02:00:00
63.53,47.39,48.55,73.59,61.37,8.0,6.54,30.5,43.02,27.52,252.08,2004-05-26 03:00:00
65.15,19.51,70.41,77.32,12.43,65.08,96.14,19.28,90.93,60.6,389.41,2004-05-26 04:00:00
59.09,5.19,74.83,47.83,72.12,80.92,52.38,26.36,14.16,16.05,317.52,2004-05-26 05:00:00
86.69,12.36,38.47,33.43,86.55,47.77,99.64,73.71,85.09,9.87,359.98,2004-05-26 06:00:00
25.31,13.54,46.36,71.83,16.91,13.02,61.46,23.03,47.93,5.11,238.8,2004-05-26 07:00:00
68.06,54.13,64.74,27.54,27.86,80.14,71.86,57.97,62.81,9.4,365.12,2004-05-26 08:00:00
85.62,76.99,59.05,91.86,16.86,68.67,96.3,31.0,1.53,73.49,398.47,2004-05-26 09:00:00
0.7,87.25,5.63,65.28,37.72,20.33,89.83,74.62,34.04,28.42,315.1,2004-05-26 10:00:00
73.6,83.66,71.59,64.0,22.79,85.28,74.97,51.73,51.16,56.92,400.46,2004-05-26 11:00:00
82.83,74.23,85.62,50.73,62.46,85.46,23.23,44.4,62.07,91.51,394.38,2004-05-26 12:00:00
1.58,21.26,23.45,32.66,28.18,59.01,88.56,63.7,24.15,86.38,321.03,2004-05-26 13:00:00
63.2,21.9,36.17,79.0,73.89,57.66,14.48,80.33,30.75,77.16,310.43,2004-05-26 14:00:00
64.76,26.42,21.24,13.09,24.19,15.78,61.71,59.88,58.62,64.19,237.98,2004-05-26 15:00:00
81.48,91.36,23.04,58.78,7.83,12.01,65.43,48.66,75.83,42.57,304.37,2004-05-26 16:00:00
12.76,87.21,8.29,18.9,27.7,99.53,41.69,50.17,76.97,63.64,342.41,2004-05-26 17:00:00
84.14,48.64,97.22,79.68,40.14,38.13,92.95,68.44,62.14,75.78,431.43,2004-05-26 18:00:00
56.08,15.92,31.92,55.79,1.82,43.74,75.58,16.42,6.46,83.6,248.54,2004-05-26 19:00:00
61.73,17.66,80.63,65.81,33.41,37.62,15.59,83.53,50.9,55.7,299.42,2004-05-26 20:00:00
88.35,1.58,6.69,16.16,3.0,65.82,63.39,21.08,14.94,14.57,167.28,2004-05-26 21:00:00
95.32,69.35,58.54,32.25,43.3,8.94,99.82,75.51,62.15,58.78,353.5,2004-05-26 22:00:00
50.43,25.74,22.64,54.95,7.02,7.45,56.08,91.98,91.43,1.08,242.47,2004-05-26 23:00:00
10.74,58.31,84.85,95.44,86.06,67.76,20.05,7.26,4.75,61.21,392.4,2004-05-27 00:00:00
3.62,73.92,71.25,7.96,90.66,52.19,90.44,90.16,19.7,38.06,401.19,2004-05-27 01:00:00
13.46,77.5,50.41,92.88,20.82,68.84,98.92,66.54,6.88,58.84,412.59,2004-05-27 02:00:00
17.98,3.05,33.5,26.61,78.88,37.37,73.3,1.62,1.48,2.93,243.36,2004-05-27 03:00:00
21.94,37.4,60.78,98.59,35.44,5.57,19.49,89.79,69.94,79.02,291.2,2004-05-27 04:00:00
12.42,13.5,11.22,85.72,21.0,64.32,51.62,54.44,19.54,63.52,280.08,2004-05-27 05:00:00
4.31,99.35,2.68,5.02,32.46,83.16,25.72,47.19,1.8,7.89,207.85,2004-05-27 06:00:00
60.8,19.44,69.43,78.54,85.03,13.38,45.55,94.71,77.21,11.7,333.4,2004-05-27 07:00:00
50.25,92.24,44.0,83.74,49.58,10.68,14.79,4.67,19.53,89.36,277.93,2004-05-27 08:00:00
65.02,73.89,62.17,38.65,21.69,92.56,51.48,48.11,99.61,38.39,391.08,2004-05-27 09:00:00
85.41,86.23,23.27,9.48,97.56,42.59,0.22,49.9,61.93,77.61,293.02,2004-05-27 10:00:00
94.29,91.52,94.01,3.21,71.18,22.59,18.76,80.03,41.71,91.66,331.85,2004-05-27 11:00:00
4.24,80.22,13.68,17.66,47.74,39.56,48.62,94.0,65.74,29.03,283.71,2004-05-27 12:00:00
17.29,42.0,45.16,60.13,26.6,76.75,9.85,56.05,62.35,20.68,279.23,2004-05-27 13:00:00
82.6,61.54,64.57,49.77,90.96,69.39,38.18,23.86,7.11,16.54,319.75,2004-05-27 14:00:00
99.27,40.68,89.87,17.06,42.54,96.05,9.11,59.4,91.92,94.97,384.29,2004-05-27 15:00:00
84.6,85.59,65.22,22.04,73.07,97.84,52.59,26.07,57.35,69.06,406.45,2004-05-27 16:00:00
20.83,71.92,58.74,61.23,30.6,15.53,62.34,58.62,33.8,29.59,287.69,2004-05-27 17:00:00
34.72,48.99,97.48,76.36,85.17,50.56,52.61,20.43,72.1,42.16,415.09,2004-05-27 18:00:00
74.24,40.91,10.85,17.31,81.16,25.86,26.44,92.94,65.76,11.43,237.64,2004-05-27 19:00:00
14.36,27.24,59.4,75.28,27.45,87.06,10.92,20.76,97.05,13.47,312.06,2004-05-27 20:00:00
88.81,70.39,7.31,48.37,51.9,93.21,42.11,44.68,11.25,63.92,322.92,2004-05-27 21:00:00
21.09,7.75,99.69,26.96,14.11,69.95,82.17,6.41,10.54,9.02,265.76,2004-05-27 22:00:00
4.7,65.95,58.83,66.28,50.57,81.75,54.67,91.87,48.56,79.07,420.7,2004-05-27 23:00:00
40.74,43.52,84.9,10.77,56.49,72.63,75.04,59.15,44.81,26.08,342.25,2004-05-28 00:00:00
90.94,36.98,79.9,3.17,23.22,34.56,67.16,31.93,4.14,17.39,236.68,2004-05-28 01:00:00
25.92,17.6,20.37,76.9,41.2,40.52,96.66,44.67,92.77,29.91,322.77,2004-05-28 02:00:00
40.06,39.63,54.61,58.42,24.81,79.36,49.65,0.7,59.13,79.81,339.79,2004-05-28 03:00:00
25.05,3.79,80.72,97.63,7.66,93.8,35.93,94.14,64.88,89.02,384.02,2004-05-28 04:00:00
78.58,2.8,6.54,52.57,12.96,46.1,95.46,29.48,48.89,38.43,259.28,2004-05-28 05:00:00
62.98,19.38,25.99,85.88,81.13,78.92,77.09,45.94,72.89,38.72,407.56,2004-05-28 06:00:00
10.07,39.34,15.87,39.09,29.74,59.92,36.15,70.56,51.21,91.95,273.79,2004-05-28 07:00:00
9.1,68.77,67.24,95.06,37.16,30.54,17.24,26.53,50.19,83.77,314.03,2004-05-28 08:00:00
28.43,15.77,27.21,10.09,92.67,87.26,30.85,24.7,90.54,0.18,277.82,2004-05-28 09:00:00
60.06,91.6,50.86,0.3,21.89,92.24,1.7,39.48,78.97,83.81,295.57,2004-05-28 10:00:00
47.76,23.25,59.97,26.38,25.53,80.76,15.43,0.55,33.68,49.1,254.1,2004-05-28 11:00:00
70.51,78.11,66.35,62.65,66.57,27.15,38.24,61.64,6.56,29.53,316.02,2004-05-28 12:00:00
40.64,53.34,48.65,71.81,47.34,90.41,38.03,52.54,0.32,31.05,326.86,2004-05-28 13:00:00
86.66,33.36,25.32,54.35,7.87,53.16,30.37,38.31,79.14,66.2,253.5,2004-05-28 14:00:00
44.61,57.75,76.69,74.58,18.53,30.09,34.82,18.75,1.22,17.4,247.18,2004-05-28 15:00:00
80.82,54.59,34.17,60.83,73.98,35.44,46.61,6.42,59.71,35.64,300.91,2004-05-28 16:00:00
43.35,42.26,63.24,57.25,42.21,1.7,62.1,87.96,76.96,98.16,335.96,2004-05-28 17:00:00
13.91,22.25,53.93,23.59,3.45,40.23,28.76,26.38,95.32,23.85,220.31,2004-05-28 18:00:00
12.94,12.53,80.63,71.48,12.95,21.98,74.73,27.46,98.15,54.06,312.5,2004-05-28 19:00:00
19.2,85.88,31.95,28.88,32.74,76.82,17.32,38.18,3.08,82.66,263.3,2004-05-28 20:00:00
34.07,24.82,57.99,70.5,81.29,34.78,81.23,46.49,10.11,84.63,353.98,2004-05-28 21:00:00
54.76,60.25,93.75,55.92,0.56,87.06,28.48,50.18,20.49,29.7,311.49,2004-05-28 22:00:00
68.66,42.96,62.71,82.36,34.08,56.83,77.76,71.51,53.98,38.34,393.64,2004-05-28 23:00:00
40.75,43.31,34.88,69.91,12.54,96.75,77.9,29.82,4.25,71.13,356.63,2004-05-29 00:00:00
73.44,96.36,25.37,8.27,91.51,25.86,72.15,6.07,76.06,12.7,294.01,2004-05-29 01:00:00
69.56,53.23,95.55,3.69,29.2,6.95,87.92,59.39,53.5,13.15,282.23,2004-05-29 02:00:00
48.9,39.87,31.58,77.22,6.13,64.67,82.3,90.73,74.59,28.25,327.75,2004-05-29 03:00:00
60.05,14.14,11.71,63.86,85.11,6.72,10.6,56.56,21.82,61.18,221.72,2004-05-29 04:00:00
21.45,11.65,54.56,86.22,68.51,81.87,26.63,88.6,37.7,85.24,372.55,2004-05-29 05:00:00
47.12,26.79,26.03,56.77,7.9,93.01,27.15,33.56,23.33,0.3,236.12,2004-05-29 06:00:00
69.26,59.06,80.96,4.1,92.87,33.09,91.31,10.71,74.39,57.94,369.66,2004-05-29 07:00:00
35.82,7.91,60.47,2.64,50.13,60.42,73.25,99.13,26.01,32.24,310.42,2004-05-29 08:00:00
34.11,73.16,93.18,97.43,94.58,87.94,99.1,37.59,94.83,76.1,562.98,2004-05-29 09:00:00
16.85,4.55,21.45,77.88,63.17,22.44,74.19,14.13,82.18,79.42,313.78,2004-05-29 10:00:00
97.26,15.03,90.66,34.11,41.61,46.84,62.69,99.48,60.0,92.67,365.63,2004-05-29 11:00:00
25.5,39.84,50.45,32.29,97.69,72.57,47.89,75.13,46.74,1.72,367.94,2004-05-29 12:00:00
54.32,62.52,98.12,4.08,51.21,9.82,14.9,61.05,23.16,74.92,263.11,2004-05-29 13:00:00
51.42,21.82,49.38,0.09,86.27,1.27,0.7,61.15,97.35,85.59,243.6,2004-05-29 14:00:00
25.2,19.67,62.61,82.26,36.21,43.24,11.55,15.28,56.84,10.27,252.5,2004-05-29 15:00:00
20.2,23.47,44.39,4.56,49.98,92.87,2.45,63.1,83.58,31.25,253.16,2004-05-29 16:00:00
13.15,4.33,64.39,55.22,22.93,83.16,73.55,27.64,75.34,24.5,325.47,2004-05-29 17:00:00
67.53,11.85,69.22,23.88,57.25,17.25,72.6,6.09,16.54,18.41,249.02,2004-05-29 18:00:00
4.13,74.5,98.1,77.84,86.06,0.6,11.79,55.9,97.79,66.07,379.5,2004-05-29 19:00:00
37.41,14.61,15.28,36.28,71.38,3.18,85.22,94.16,88.88,91.3,332.67,2004-05-29 20:00:00
1.53,97.78,36.64,86.93,18.68,44.65,4.42,4.01,94.33,81.06,284.52,2004-05-29 21:00:00
52.98,52.55,74.88,34.17,76.19,48.5,63.79,96.48,47.13,41.84,377.45,2004-05-29 22:00:00
90.57,90.26,99.24,55.09,34.43,24.04,3.41,72.67,23.35,60.66,299.3,2004-05-29 23:00:00
91.66,95.02,0.44,31.71,83.74,53.64,80.75,85.33,44.26,35.9,369.41,2004-05-30 00:00:00
45.54,65.28,36.72,77.5,90.4,28.23,96.5,62.27,87.82,10.39,405.68,2004-05-30 01:00:00
25.15,32.1,30.28,17.19,86.82,41.86,96.31,58.35,13.84,54.59,333.49,2004-05-30 02:00:00
99.35,56.52,0.19,93.31,23.49,68.85,51.51,32.54,28.26,92.88,319.91,2004-05-30 03:00:00
91.19,51.31,25.85,10.23,15.66,52.23,30.78,4.21,45.52,74.62,222.33,2004-05-30 04:00:00
